0.14849232137203217	0.095791757106781	0.74757981300354	0.01045695785433054	0.5130695104598999	0.059966281056404114	0.12369436025619507	0.08117219805717468	0.13653075695037842	-0.2765694856643677	0.3807329833507538	-0.09259198606014252	0.1524202823638916	0.29479891061782837	-0.42696380615234375	-0.6633428335189819	-0.346963495016098	0.02088436484336853	-0.3749788701534271	-0.5723987817764282	-0.6263974905014038	0.6929256319999695	-0.08708570897579193	0.06173408031463623	0.42531144618988037	0.9170595407485962	-0.36066412925720215	0.3780893087387085	0.46596765518188477	-0.22332072257995605	-0.21998530626296997	0.5309115648269653	-0.31376373767852783	-0.14452798664569855	0.4672606289386749	0.08021779358386993	-0.4961441457271576	0.17230407893657684	-0.12057776749134064	-0.6120975613594055	0.4037398099899292	-0.090826116502285	-0.5620257258415222	-0.0733729749917984	-0.6749284267425537	-0.08767957985401154	-0.21633899211883545	0.472402960062027	-0.5965957641601562	-0.23450809717178345	-0.12629762291908264	0.08305428922176361	0.3596344590187073	0.42488428950309753	0.283673495054245	-0.03663529083132744	0.3031143844127655	0.4025891125202179	0.1591750979423523	-0.42720234394073486	0.014284119009971619	-0.08681319653987885	0.6643975973129272	-0.41669991612434387	0.6387187242507935	-0.2790051996707916	0.21704724431037903	-0.461270809173584	0.45492514967918396	0.5109770894050598	0.5281567573547363	-0.5196791887283325	0.5944716930389404	-0.22439044713974	-0.51914381980896	0.0678817629814148	-0.23958367109298706	-0.1057954803109169	-0.4059596657752991	-0.38578131794929504	0.21540725231170654	0.2733549475669861	-0.7926914095878601	0.49300652742385864	-0.7991124987602234	-0.6392055153846741	-0.12805530428886414	-0.20550763607025146	0.6716659665107727	-1.8698502779006958	-0.11506915092468262	0.03967061638832092	0.79735267162323	0.25083276629447937	-0.03984395042061806	0.31087857484817505	0.5496773719787598	0.18864455819129944	-0.08637961000204086	-0.4352118670940399	0.16104769706726074	-0.2328885942697525	0.6528446674346924	0.24508267641067505	0.5704832077026367	0.043867841362953186	0.7791210412979126	0.6393604874610901	0.2883703112602234	0.5137024521827698	0.4441319704055786	0.5148705840110779	0.2864040434360504	0.1731795370578766	0.4484530985355377	-0.7550383806228638	-0.05845894291996956	0.1791798174381256	0.45697492361068726	-0.6733384132385254	0.32495954632759094	0.1390238255262375	0.039592936635017395	-0.05389855057001114	0.5014039278030396	-0.571906328201294	0.16722771525382996	0.0846637487411499	-0.389785498380661	-0.1840374618768692	-0.4672092795372009	0.3079332709312439	-0.01374843716621399	0.08831073343753815	0.3111100494861603	0.12436091154813766	0.20363467931747437	-0.01543421857059002	-0.375996470451355	-0.1433340609073639	-0.14007951319217682	-0.4599941670894623	0.5602871179580688	0.2731077969074249	-0.022513199597597122	-0.4691457152366638	-0.5351800918579102	0.45048007369041443	-0.5488258600234985	0.08427254110574722	-0.126939058303833	-0.46642813086509705	0.07995978742837906	0.44293075799942017	-0.24605464935302734	0.5725635290145874	0.8371096253395081	-0.2609870433807373	-0.17073529958724976	0.15397705137729645	0.4522135257720947	-0.07662421464920044	-0.6678245663642883	0.35189008712768555	0.0003231316804885864	0.046977587044239044	-0.08583982288837433	-0.006056860089302063	0.012828707695007324	0.5488313436508179	0.699847936630249	-0.16194966435432434	-0.8752790689468384	0.34218254685401917	-0.011934161186218262	-0.08717232942581177	-0.059631943702697754	0.5170985460281372	0.28739282488822937	0.23311352729797363	0.3265232443809509	0.15220342576503754	-0.32469993829727173	-0.4606301486492157	0.15400202572345734	-0.17134803533554077	-0.2553310990333557	-0.15608632564544678	-0.32882386445999146	-0.8101946711540222	-0.08906306326389313	0.28143104910850525	-0.927323579788208	0.07669618725776672	0.14552727341651917	-0.3396177887916565	0.43927064538002014	-0.3536723852157593	-0.6799403429031372	0.36036935448646545	0.19825083017349243	0.33799076080322266	-0.399233341217041	-0.2948693335056305	-0.2453346997499466	0.29325154423713684	-0.16139239072799683	0.024834763258695602	0.02748771756887436	0.5069689154624939	-0.022552095353603363	0.3228219151496887	0.4081154465675354	-0.6363657712936401	0.3257591128349304	0.9302325248718262	-0.1481156051158905	-0.10103832185268402	-0.3051455616950989	0.21059928834438324	-0.1552373468875885	0.34580275416374207	0.16791002452373505	0.2382715791463852	-0.08280391246080399	-0.5437817573547363	0.5498989820480347	0.5861855745315552	0.022840792313218117	-0.1597650945186615	-0.8319924473762512	-0.48597192764282227	-0.39896899461746216	0.38266825675964355	-0.1446816474199295	0.0336185060441494	0.2131945788860321	-0.26125508546829224	-0.8702210187911987	0.1317775845527649	-0.3681276738643646	-0.7970725893974304	0.14859625697135925	0.028277792036533356	0.17892929911613464	-0.32258567214012146	-0.919360876083374	0.32710158824920654	0.014652594923973083	-0.34622129797935486	-0.21248973906040192	-0.5872156620025635	-0.16548168659210205	-0.40251392126083374	-0.31412893533706665	0.615659236907959	-0.4331250488758087	-0.04973533749580383	0.21447589993476868	-0.7797839641571045	0.09604934602975845	-0.11111141741275787	-0.48635366559028625	0.19633153080940247	1.3993480205535889	-0.03584855794906616	-0.4172658324241638	0.18558579683303833	-0.28796547651290894	-0.12113853543996811	-0.9737326502799988	-0.20667441189289093	-0.43750637769699097	0.10968676209449768	-0.189039409160614	0.38866376876831055	-0.5829676389694214	-0.19369450211524963	-0.8536325693130493	0.6587389707565308	0.4400612413883209	0.24881377816200256	-0.18849855661392212	0.06997136026620865	0.4151539206504822	0.6875811815261841	0.18229037523269653	-0.10662155598402023	0.08526352047920227	-0.48692786693573	-0.10592538118362427	0.26527082920074463	-0.5893323421478271	-0.28787750005722046	-0.11682264506816864	0.6318545937538147	-1.2613542079925537	-0.1571080982685089	0.05836319178342819	-0.4695831537246704	-0.04192545264959335	0.6970090866088867	-0.001331038773059845	0.2115493267774582	-0.07532426714897156	-0.021765172481536865	0.22334721684455872	-0.49697738885879517	-0.06798848509788513	-0.21165311336517334	0.012933225370943546	0.05311116576194763	0.3425891697406769	-0.29568079113960266	0.038990654051303864	0.24250569939613342	0.3237451910972595	-0.057985804975032806	-0.10406424105167389	0.09114944189786911	-0.26066285371780396	0.31869474053382874	0.10630430281162262	0.0892065167427063	0.18149001896381378	0.10338544100522995	0.6623905301094055	0.040211670100688934	-0.07583295553922653	-0.045467719435691833	-0.1275329738855362	0.26151204109191895	-0.3120453953742981	-0.21006783843040466	-0.1621750295162201	-0.5490176677703857	-0.10931291431188583	-0.4704734683036804	-0.4324740767478943	-0.35820209980010986	-0.15704567730426788	0.16779223084449768	-0.287916362285614	0.06727337837219238	0.5344179272651672	-0.3976612985134125	-0.015582133084535599	-0.5453811883926392	-0.8282294869422913	-0.18206951022148132	0.06606555730104446	-0.15848684310913086	-0.16690650582313538	-0.09543383121490479	0.4421180486679077	0.9233724474906921	0.14846360683441162	0.18231992423534393	0.4146379232406616	0.42108213901519775	-0.22102537751197815	0.5527210235595703	-0.608422577381134	0.06256431341171265	-0.6360503435134888	-0.03208804875612259	0.3149513006210327	-0.02616320177912712	-0.17562484741210938	0.6588326692581177	0.03414998948574066	-0.04913363605737686	-0.5821755528450012	-0.0015750844031572342	0.5924504995346069	-0.14878329634666443	0.04070133715867996	-0.000486031174659729	0.22436870634555817	0.07221771776676178	0.1917576789855957	-0.3700687885284424	-0.08832019567489624	-0.09807121008634567	-0.12595407664775848	0.145050048828125	-0.7158167958259583	-0.29848533868789673	-0.46820777654647827	0.14456388354301453	-0.08552592992782593	-0.11583716422319412	0.4503650367259979	-0.41667503118515015	-0.2977011203765869	0.06768853217363358	0.2495625913143158	0.7417212724685669	-0.3058297634124756	-0.3353324830532074	-0.4818213880062103	0.19026890397071838	0.1113213524222374	-0.1487383246421814	0.08067259192466736	0.07786770164966583	0.3304675817489624	0.22209012508392334	0.14513865113258362	-0.21536241471767426	-0.1653919368982315	0.1346592903137207	0.7573809623718262	-0.614341676235199	0.600385844707489	0.21271458268165588	-0.40939468145370483	-0.3489532172679901	0.26848554611206055	1.006774663925171	0.4844958782196045	-0.4043644666671753	-0.17546811699867249	-1.803428053855896	-0.7625488042831421	-0.06098295748233795	0.0005453210324048996	1.1511712074279785	-0.3586655855178833	-0.146366149187088	-1.0467239618301392	0.5081322193145752	-1.025812029838562	0.03414172679185867	0.1536739319562912	0.7479989528656006	-0.3401501476764679	-0.17553067207336426	-0.03815940394997597	-0.2834455370903015	0.5111548900604248	-0.43928954005241394	0.46820855140686035	0.24003386497497559	-0.3591933846473694	-0.09076065570116043	-0.05099090188741684	0.21281126141548157	0.055941786617040634	-0.26674750447273254	-0.38808131217956543	-0.6726495623588562	0.8876210451126099	0.3438395857810974	-0.36791205406188965	-0.775520384311676	0.09763383865356445	0.4129309356212616	-0.3220849633216858	-0.4291805326938629	-0.47675007581710815	0.3252689838409424	-0.09723658859729767	-0.11560826003551483	-0.019176378846168518	-0.540806770324707	0.14713706076145172	1.0134090185165405	0.24429355561733246	0.6093634366989136	-0.38552525639533997	-0.10063816606998444	-0.16427385807037354	0.15748389065265656	-0.09576577693223953	0.4528356194496155	0.45653486251831055	-0.2603408098220825	0.001827513799071312	0.5892613530158997	0.6481665372848511	0.46601542830467224	0.35349899530410767	-0.10304999351501465	0.2690463364124298	0.5422930717468262	-0.08331920206546783	-0.18648254871368408	0.7699241638183594	-0.09601416438817978	-0.1517246961593628	0.18573951721191406	0.4931206703186035	-0.3360011577606201	0.4263231158256531	0.1963236778974533	-0.01106300950050354	-0.43036508560180664	-0.2522932291030884	1.0011390447616577	-0.27956900000572205	0.4373975396156311	0.17254763841629028	0.4819820523262024	-0.3638070225715637	-0.5800080299377441	-0.34236112236976624	0.14197514951229095	-0.11667753756046295	-0.23128266632556915	0.03448024392127991	-1.4282599687576294	0.6120972037315369	0.005331352353096008	-0.2611050009727478	-0.2704726457595825	0.18571804463863373	0.42896872758865356	0.2077314853668213	-0.2931506633758545	0.00318339467048645	-0.49346262216567993	0.06252259761095047	0.24094340205192566	-0.09636899828910828	-0.829412043094635	-0.08854879438877106	-0.11264167726039886	-0.0013657286763191223	-0.4367729127407074	-0.2464977204799652	0.5585111379623413	-0.01781843602657318	0.11348308622837067	0.1616329848766327	-0.3006613254547119	-0.4805799424648285	0.2955867350101471	0.8542495369911194	0.42901182174682617	0.2780824899673462	0.04549210146069527	-0.2659876346588135	0.5719636678695679	-0.18039260804653168	-0.4894695281982422	0.1126272901892662	0.1283440887928009	-0.023699529469013214	-0.42193642258644104	-0.07038232684135437	0.09192629158496857	0.28087422251701355	0.2825145721435547	0.4183644950389862	-0.10164850950241089	0.08617527782917023	-0.12579748034477234	-0.16931095719337463	0.2019565850496292	0.24808168411254883	-0.47462233901023865	-0.080194391310215	0.5175720453262329	0.23819485306739807	-0.257755309343338	-0.19246460497379303	-0.38699424266815186	0.1998922973871231	-1.0137776136398315	0.13304418325424194	1.0020451545715332	-0.5192521214485168	-0.16063609719276428	-0.2705237567424774	0.22293400764465332	0.05685936287045479	-0.5252581834793091	-0.06896666437387466	-0.08991494029760361	-0.34161055088043213	0.4309747517108917	-0.10527880489826202	0.0903044119477272	0.19242092967033386	-0.30856022238731384	-0.08948814868927002	0.778439462184906	-0.18608617782592773	-0.27653875946998596	0.6006186008453369	0.4991777241230011	-0.2748890221118927	0.13254500925540924	0.4028639495372772	-0.24658401310443878	-0.03909594938158989	0.1202816367149353	0.05283426120877266	0.020888082683086395	-0.13731393218040466	-0.1825457513332367	-0.4645804762840271	-0.4101182222366333	-0.5523021817207336	0.289036363363266	-0.7846428155899048	0.05037012696266174	0.25808149576187134	0.04778707027435303	0.13632380962371826	0.1468495875597	0.12473046779632568	-0.22025060653686523	-0.20059508085250854	-0.13316866755485535	-0.038488104939460754	-0.17341001331806183	-0.09940916299819946	0.13083449006080627	0.3644168972969055	0.4658726453781128	0.2131359875202179	-0.07145386934280396	-0.1091097742319107	-0.6077600121498108	0.23167745769023895	0.25061047077178955	0.1512884795665741	-0.6161524057388306	0.05356351658701897	0.7696543335914612	0.31289297342300415	0.13277992606163025	0.17739281058311462	0.0037747188471257687	-0.5840033888816833	-0.5215593576431274	0.6857444047927856	-0.41060250997543335	-0.3364528715610504	0.986178457736969	0.2727434039115906	0.21244430541992188	0.022715259343385696	-0.3488937318325043	0.20338454842567444	0.46662870049476624	-0.3128172755241394	0.5297095775604248	-0.5209321975708008	-0.06945232301950455	-0.09237352013587952	0.2005421221256256	-0.15925344824790955	0.049649789929389954	0.34218478202819824	-0.719107985496521	0.41571885347366333	1.8627636432647705	0.2863672971725464	-0.2450627237558365	0.2662554383277893	-0.19490724802017212	-0.009522110223770142	0.4924749732017517	-1.0019291639328003	-0.1852506399154663	-0.6062749028205872	0.10542689263820648	-0.3261283040046692	0.1790802925825119	-0.12597812712192535	0.5847967863082886	0.40141451358795166	0.7800630331039429	-0.3177490532398224	0.15528561174869537	-0.4293183386325836	0.08934774249792099	-0.053160183131694794	-0.157523974776268	0.35871410369873047	-0.17834854125976562	0.7837604284286499	-0.04091326892375946	0.046085067093372345	0.34867456555366516	-0.3472732901573181	-0.282339870929718	-0.23864057660102844	-0.1100502759218216	0.12754234671592712	-0.2741561830043793	-0.08183197677135468	-0.279473215341568	0.35786327719688416	0.0030775852501392365	0.24561001360416412	-0.5851507186889648	-0.10513297468423843	0.3025347888469696	0.3212296664714813	-0.8633943200111389	-0.40230897068977356	-0.46409496665000916	0.311201274394989	-0.43717819452285767	0.03122062422335148	-0.43495404720306396	-0.11009913682937622	-0.07287025451660156	-0.36718234419822693	-0.408252090215683	0.038597796112298965	-0.7401217222213745	-0.07233577221632004	-0.5189927220344543	-0.46748945116996765	-0.12718920409679413	0.8577207326889038	-0.20054888725280762	-0.33293038606643677	0.5069042444229126	-0.14552679657936096	0.40608423948287964	-0.897059440612793	0.3707645535469055	0.43568748235702515	0.13287995755672455	-0.31902921199798584	1.367522120475769	-0.4353533387184143	0.12046197801828384	0.20729990303516388	-0.2897911071777344	0.08398909866809845	0.4519039988517761	0.11767446249723434	-0.0413125678896904	0.1597849577665329	-0.3288417160511017	-0.4147733747959137	1.006110429763794	-0.6691009998321533	0.17488226294517517	0.3066166639328003	-0.0859881043434143	0.16165117919445038	0.07840033620595932	0.14048977196216583	-0.7079993486404419	-0.44118645787239075	-0.14612643420696259	0.23094841837882996	0.29482364654541016	-0.29716378450393677	-0.6121689081192017	-0.08580776304006577	-0.22987119853496552	-1.1838573217391968	-0.9109122157096863	0.43161118030548096	0.05948616564273834	0.4447477161884308	0.6122104525566101	-0.3337216377258301	-0.7215708494186401
